9626 26369
1375 5738 -789
1988 4255 -158
6657 2512 166
8065 2481 -34
5814 2083 307
484 3465 -644
1213 8799 -416
1684 3870 388
8421 3183 419
6981 1301 -336
4462 5791 244
3972 5512 -66
8499 6147 -814
4942 213 -304
9279 2647 234
5485 3270 -965
1208 8754 -277
4742 642 -504
8578 4744 769
8117 3856 598
9319 7194 -893
2751 6547 -854
8399 9379 -168
6933 5496 -43
4621 8705 100
5654 6734 115
6107 8510 -751
4325 5139 22
3496 2245 75
729 5235 431
3467 5019 452
5815 6089 -411
7694 8056 -910
8247 8361 317
2897 3684 -942
8331 8571 324
5482 1500 -844
2220 6899 -823
1935 3949 559
4491 1257 240
5704 8552 492
4381 2171 -24
9334 2765 8
1201 6611 -952
8197 2070 895
8812 4168 680
5186 1454 985
6181 5776 228
2009 8951 -406
8796 6461 455
9106 6452 -105
3156 3200 405
8797 5562 -108
1727 6813 841
5280 5009 -771
7763 4380 0
6548 6498 216
7005 1434 119
8945 3544 312
8424 5781 -372
1376 4947 578
1556 951 -103
5501 9382 -161
4690 2305 -578
6385 3552 543
6889 1923 403
8077 5143 180
3680 2 244
7942 2249 313
2371 7102 -770
7563 5196 -852
4184 1163 664
6201 4300 -657
4628 4583 31
7462 3341 -23
8684 8468 746
7823 7494 -981
2095 6657 48
4964 4509 258
2699 9614 -775
928 2483 -655
7580 2366 968
6993 1809 -967
6573 2117 -308
5157 7242 -633
5162 9573 -188
441 784 -466
754 1677 -583
7718 765 339
2546 6662 365
2754 6441 -327
601 1939 340
3870 2725 279
147 3397 -799
8666 4270 -743
3023 8548 -841
8063 502 628
171 9085 -47
4249 8124 -386
1958 3226 -771
6732 6161 659
5464 623 -417
6471 4973 -403
2928 7324 -636
1795 6317 376
3641 7850 254
7979 2633 500
2159 3930 556
8649 8485 -423
6547 6655 798
8789 128 -896
1774 5939 719
9523 6508 -280
6147 5221 754
6350 8886 -996
1449 4475 -966
8491 6015 177
4556 4371 -315
4214 7824 -79
7539 2796 -639
8583 7156 -627
9556 3136 578
7008 373 599
4683 4318 947
6801 6325 193
128 2301 -265
5129 3918 0
2292 3462 -648
1747 7772 -652
4169 6035 128
2711 2177 -657
8353 9514 -494
9451 4673 318
8311 562 80
9215 7918 -997
5829 4311 487
5772 7375 -812
4510 3945 630
2729 7354 -494
7004 681 -160
1985 8702 413
899 2610 -362
6051 7413 -824
2647 2373 279
2674 4102 -389
5468 4800 -656
753 4483 -955
7861 4628 27
4996 4562 394
116 8895 -228
1575 8515 885
6448 4156 -850
8781 8306 805
1830 5483 583
9097 3076 -136
1898 5308 844
803 2573 424
8407 7780 911
881 564 930
6995 6381 900
4031 6245 301
4210 4576 -514
1620 4992 -391
1028 8447 -175
5691 1247 578
873 7170 -107
3284 1263 566
3096 5661 852
3084 944 432
1179 4953 267
2783 7929 -233
5492 1885 332
7936 6829 -602
4931 6495 -739
805 872 0
8488 9337 -277
1020 3054 805
6176 2769 216
1239 6128 -96
2152 4987 393
6908 7989 642
4761 375 833
8204 2926 464
105 5871 364
8272 5568 -394
3191 8109 -40
1970 6897 450
1198 6806 34
4178 9239 727
6562 6657 839
9408 2181 44
7275 9409 313
9098 6220 379
8786 2100 590
4207 2474 181
2127 6808 -890
3667 7625 618
4254 1000 453
422 6384 -216
1913 3797 114
505 2725 506
945 6075 -787
7884 9187 -514
1382 9002 325
1134 6313 -533
5103 6639 -693
1807 472 -827
1346 1628 -799
9303 1709 -728
9035 6923 703
5830 8647 -960
7101 7569 806
1498 8515 -442
3328 7825 -300
6363 1095 -612
8148 3652 -224
3146 9499 827
5749 6875 437
7856 2771 -211
8054 8983 -465
5374 2963 166
5351 3590 -348
5938 5100 745
6938 6674 -792
207 1822 -941
8019 4909 389
8075 1272 -795
4746 9435 -848
9142 1255 -902
4560 1403 678
7670 2408 -543
1641 525 298
2575 5351 644
4995 2392 -414
4471 5446 284
8504 4950 -691
3656 4902 742
993 5326 -304
5167 2589 464
3011 7969 442
1497 8492 785
1815 4147 -757
3249 5747 -766
1169 7516 789
1071 9003 -80
8718 5925 -608
5485 3669 258
8476 3326 640
7085 6517 -156
7502 4313 8
9416 5477 -866
1806 8185 -492
5761 4858 706
8116 5507 -609
6389 8497 -624
2301 5073 -927
8026 2783 505
7891 25 337
5210 8737 88
2399 2004 237
527 3064 984
8948 1831 524
6183 686 910
5233 220 -102
5963 8346 -4
7780 40 375
5343 5183 -682
2286 680 383
4292 4871 -343
1530 2993 -808
4744 747 -23
4221 5345 -158
8416 329 679
6195 7000 344
2276 897 -893
8132 962 -204
349 8615 801
8558 2231 448
1799 4418 -430
9162 3888 -909
1494 1506 -946
8535 8356 -360
2990 2557 -562
7535 1876 965
5799 1016 359
9526 3087 588
1853 5855 880
3697 6288 156
7008 4840 -417
5273 899 -216
6163 4539 -982
7375 7560 -697
8763 4054 205
4434 1221 -612
7280 6761 -83
6026 1534 -109
6852 7449 -821
4948 4859 -14
2372 6524 -498
2900 1740 937
3360 296 414
6608 1859 -900
5813 7789 432
8390 7729 90
8955 1077 823
474 5611 -536
5672 2442 -880
3979 4615 525
2875 5 -52
4755 2538 -218
8042 3552 -522
963 6077 756
2705 8280 -949
2205 1094 -951
2140 4428 770
9564 9178 866
3546 3167 333
90 1036 -219
5614 971 -750
6799 852 532
3102 3323 173
5139 3541 570
2756 1291 -770
3668 4338 841
1850 7775 716
3068 6913 181
5642 8287 388
2870 8164 160
820 4678 -526
4834 5340 -425
3297 3087 -91
7759 3897 517
7089 6170 739
3697 6637 -689
937 6847 -262
3372 2709 133
1892 8864 -621
2447 8503 -570
7672 1478 -740
9050 2934 -745
1460 3392 421
3923 3501 754
7605 898 3
1110 2029 755
576 9169 -524
2812 1576 -71
3153 3253 117
8238 8013 -708
3237 9497 205
3560 6433 391
7550 1050 937
6602 3511 869
1420 714 969
4099 599 -156
775 5331 -336
2864 5252 -196
3346 4718 65
2154 1122 -932
1237 1105 403
9170 1830 -669
6433 1355 750
5307 8026 924
3639 7237 -702
6081 6618 950
5155 1540 54
2609 6223 -534
1043 4915 -168
6836 274 -43
6616 6530 722
9332 3093 351
8075 7222 44
2350 8219 228
8479 8680 374
2407 9478 -420
6233 4707 325
8678 8364 93
371 4991 -103
4965 7413 -696
3634 1285 418
5061 4612 -739
6197 5671 953
6622 4101 -789
1759 7553 -40
6263 3517 -289
1538 712 -478
4377 6836 -887
6412 3515 -235
754 5841 72
4327 2546 410
9532 8499 -327
1300 2988 -199
923 7210 268
2637 7839 -599
8585 5601 508
9498 6184 886
6156 7602 607
493 1943 -633
6523 5617 -885
4630 1735 415
5521 3786 -70
3867 6939 -176
7465 9326 -860
8157 7670 -450
9568 2481 556
3595 4862 -667
3531 5067 110
69 507 -91
7686 5622 243
3861 96 539
7272 3019 -690
6713 7610 255
9557 3483 -717
4210 6065 -943
6206 5547 -683
7611 9019 -630
6785 7443 -617
7974 1091 -145
8818 8914 760
6683 915 -243
1486 1998 -511
699 3762 -822
4706 2998 -44
2651 4691 -157
3979 2460 -192
4199 4287 399
5924 9551 -848
2299 1871 849
826 4567 -311
1298 5318 -325
2822 7184 298
197 1100 352
8911 5233 -798
1838 6049 746
5546 826 -675
259 9536 -776
8538 8152 -333
9420 3382 538
6934 3013 182
1326 7098 -830
4288 8257 172
8627 8146 375
7087 7231 -648
9332 311 -822
3714 2945 119
2310 6967 459
1298 2692 487
2437 6219 -393
6428 6708 -63
3623 6255 963
2984 4288 -379
4853 8149 580
3159 8306 319
6845 4192 -174
8629 4729 142
1529 4139 -397
5898 3741 104
3892 3608 -63
8085 4124 -181
5230 3013 -976
8073 5340 -299
7259 1369 -698
5455 8779 -221
4538 1499 -881
4052 3253 904
2366 7673 389
6748 8553 -844
1222 7477 951
4690 2512 -452
3417 3073 -151
7982 4880 -342
3491 5310 -520
4597 5980 247
4058 5674 848
5327 7150 -104
4677 9359 -841
2011 2543 683
1635 3777 439
7803 1920 647
7203 9039 832
7901 6510 400
1206 6053 -430
3150 1299 -124
3341 4612 889
1741 6527 -411
8631 2568 -686
5947 2482 -866
1456 8293 -807
3304 2983 704
2518 5425 376
4892 7345 991
269 83 90
1520 4351 718
4124 764 -945
8775 6193 805
1511 2320 -641
2236 5516 -231
180 4157 -27
2636 8573 -629
2311 1118 -654
5267 4959 570
6641 11 -81
482 245 -442
197 1658 106
6647 7381 322
2621 9317 504
9501 3067 -212
88 4781 -421
417 8676 -301
7419 6056 -583
3607 4225 990
1878 2222 -694
3784 6885 558
409 7574 -539
5404 1914 110
7823 4601 -253
4504 7422 -805
8278 539 -59
9201 3726 279
1498 2099 386
3525 8073 336
4939 1417 -163
3217 5812 379
1344 8515 -247
4882 5124 -504
7776 977 -47
3062 1027 -233
3592 2289 -287
7630 6051 815
9312 5399 -740
4284 2649 677
7409 1651 175
5568 1141 -857
2071 9569 782
2772 6528 -861
8195 3243 850
8958 8931 862
265 7667 -73
89 4884 -768
765 3286 373
4254 4356 -893
6216 5854 75
160 345 988
2110 5403 956
5150 4564 -77
2531 8642 -304
3257 8601 896
199 6771 -181
8890 4482 766
7950 1214 -795
8616 4212 -245
7273 8704 -813
9254 3477 179
3425 7954 -582
4656 21 540
3768 2273 -441
5639 7534 -57
7666 4073 762
7499 1470 677
2336 4013 21
1625 706 -28
8914 6894 339
7253 5925 -231
527 7469 474
6801 4152 480
4167 2491 -734
8730 2995 -214
2935 1139 -34
6674 6194 890
9589 7588 -81
3292 9086 -171
5300 6272 74
5552 3224 -216
3348 6183 -855
3955 1729 765
2450 5082 563
4496 2452 -340
7905 1163 -27
9278 2334 922
8108 5880 -25
2303 8646 -544
5684 4897 918
5124 7840 292
9514 6677 -94
5107 8509 138
5940 5208 10
168 1227 88
8129 3460 46
3865 4983 -828
2383 8503 506
8300 1777 466
4193 1569 -717
1038 8652 124
2743 4951 -753
2614 3720 -518
4341 490 -335
5251 7167 -899
3583 9158 -235
2498 8959 -859
8851 754 17
6973 8412 -83
6364 8920 211
5503 4302 -212
9170 9112 -114
5613 500 -518
6302 909 501
8813 8949 958
4600 6248 -659
1374 816 558
9113 5423 982
6470 7949 404
42 4782 -254
2540 6768 -867
9371 681 -462
6509 7010 -213
7562 2548 -960
7502 7002 -464
3102 4114 -69
1378 7678 -666
7759 6815 -767
2840 8499 306
1601 2495 209
7170 7069 931
8141 2919 582
8166 3409 -509
153 4739 -568
3182 1075 -531
1516 4256 202
4883 3086 -602
4964 6427 192
5487 9210 863
7172 2034 189
7964 720 486
5811 893 377
6863 5505 436
9462 7464 773
1698 7049 -166
5871 2052 -191
5570 8067 28
8993 8035 -714
2966 5399 210
7959 3119 -835
3483 46 -503
68 5332 2
5230 7768 775
6304 923 -701
8232 6467 -225
237 3834 132
4098 3141 79
413 1296 930
3200 5166 -739
5215 3758 -433
4581 8100 950
5148 4861 697
8695 4937 -570
1137 7859 -90
5486 9562 366
3215 3769 133
8263 5897 738
312 7775 -735
1397 1175 -236
7096 3710 -498
2544 3498 -187
4960 8565 -450
8266 45 29
7872 8680 -210
2188 7756 -172
1962 460 107
5062 6804 771
8384 8882 -749
624 3802 -491
7762 3158 -604
7230 869 55
4043 6868 956
939 7258 572
6420 4330 188
7255 4883 -419
1877 1447 112
3437 3336 -44
6662 8082 798
2457 9162 -328
9000 355 -833
939 813 -536
6812 9500 -954
4186 4718 -403
2615 2991 700
5464 7161 204
823 1873 663
1564 9065 896
8099 4830 -793
8061 7763 -84
5173 1678 137
9242 8728 49
8282 7851 22
7829 8484 -77
4436 3575 607
6788 4970 56
5888 6990 517
4254 3781 -383
4939 4111 91
6833 553 -179
6517 1679 844
1942 7753 -882
7783 5564 -669
9167 1938 -572
4142 3052 971
5329 7521 -252
8456 1854 633
7395 9060 -673
6463 9436 -899
4241 9450 -31
2096 2179 -265
2441 2630 -656
4135 4122 -44
1324 4868 -409
6343 6412 -233
5885 1650 -670
3434 3228 563
754 6225 17
4506 8013 991
3547 6562 413
4945 1130 -349
3674 3246 900
7534 3082 965
286 3958 -774
1532 1051 -751
3936 7155 79
9152 2603 806
9621 4666 -4
6933 147 221
1643 3735 -495
4159 4980 618
3660 5216 227
5656 1715 -753
5498 869 297
5836 4657 -334
7289 2520 544
278 4972 602
8142 7309 697
8944 653 -806
3843 21 -16
438 8482 -287
9479 3286 -767
9098 1247 -981
7761 5850 -216
4529 4932 737
6634 6172 -723
7983 3875 -162
2908 1096 2
9103 1626 -973
7568 1971 738
6182 2319 -524
3508 235 -284
2486 2857 -294
3320 3416 796
2450 2189 -26
596 4522 161
83 4664 169
9554 1985 118
9494 7751 -792
9256 2593 -501
696 4367 910
3976 1630 514
9336 3075 905
615 4785 329
4959 8543 -338
533 6924 404
4945 3635 -656
3305 4230 -207
5977 1684 558
1564 244 -153
2768 5760 564
3155 1930 -927
4641 3808 648
7049 9238 -662
7763 5344 -843
1409 9555 -610
1146 4792 161
2595 882 -501
2032 5571 -720
3214 7999 887
35 6704 615
8422 5461 -965
2471 4843 847
2178 6724 895
7248 8090 -191
2647 4527 -46
2979 5701 -911
7362 2381 -209
6926 732 742
3211 1827 811
8185 7408 -219
5228 4247 -465
3285 573 563
6634 2882 341
2083 1367 -835
2562 2563 -687
2610 2467 -632
1579 4208 950
724 3112 -2
707 6436 440
8650 2340 -530
8109 4229 175
2602 399 -150
2239 4178 601
7344 8150 -2
1833 1383 -281
1198 3608 565
5572 4302 -541
8202 9080 256
213 5416 224
4321 1684 42
1817 7173 159
3849 2358 484
1773 5801 458
1781 841 -152
8157 4764 121
4452 397 -23
9068 8827 -146
2476 5068 -620
143 5839 -405
2312 7888 -49
2384 7351 -503
8990 4024 -973
5921 7659 45
2455 2648 -394
3363 7487 -303
6069 6931 974
1917 8501 -427
1477 2468 553
7260 4477 113
2858 950 719
4536 4830 608
2979 10 849
2178 6694 990
543 8128 -86
5651 6806 684
5415 1426 -577
5113 6433 -443
1229 4695 967
6191 858 -659
5516 5434 740
660 635 294
1622 5997 -869
4546 8681 -136
8405 2732 -250
5931 2676 982
3241 7203 -181
7865 6359 570
9544 2029 -942
4117 1497 -31
1628 2386 846
3053 7774 -22
5850 6385 313
1648 6378 -564
4857 7206 -209
380 9187 670
8715 6035 787
1101 1225 157
9063 9379 486
8233 5526 -77
7343 3279 200
847 5312 116
7075 3486 -645
1544 386 874
1231 7497 529
4745 2318 675
842 6885 -837
1472 7785 -73
8742 566 216
829 2033 37
7176 1369 342
7914 3225 950
7632 149 297
8386 3632 521
1057 5290 514
7313 9338 566
4761 2543 226
2704 4274 -881
2418 3773 -522
1789 1520 -961
9030 739 -569
4359 3475 -933
7846 5997 306
122 6442 299
3793 8112 374
695 4944 -561
4014 4514 -292
343 418 26
7136 6450 -252
5689 9059 -26
9553 9225 943
1450 3438 258
2298 4947 567
1645 1834 910
6720 5002 656
725 3307 770
9061 5651 -506
886 76 849
8256 5315 730
5960 7363 -139
8995 1970 -159
7259 5023 643
3449 5508 -858
89 9282 -548
6336 5132 -528
778 2963 814
3695 7020 -793
5761 2071 -613
1546 4040 -248
1812 5212 -481
9458 2399 -439
2350 7819 -620
2417 3503 -302
8269 1341 330
6331 7308 -120
96 4455 -619
2635 1922 532
4314 5887 -931
6878 2376 -534
7912 3639 679
3080 5337 -772
743 7007 -911
9135 6740 215
3067 7329 -254
7133 8923 -945
2192 2866 -797
814 338 983
1560 4956 -716
4926 6032 -249
523 7531 527
1358 1921 -552
8423 9452 715
5646 7358 -468
2680 6597 705
5936 8948 -392
5106 107 479
8077 933 -384
5645 8832 -661
7674 12 632
3883 1825 -513
1360 1305 -232
943 6353 -356
7581 7774 306
7025 2415 -250
7759 6942 -261
8324 8373 -207
8138 3927 589
6895 6203 366
2245 1437 -285
2944 8539 -699
8975 9548 -122
321 1175 766
5959 59 -594
1269 8425 352
5548 4714 357
3175 2151 -504
3926 6710 -385
424 2168 -900
8934 4399 40
4466 3157 -693
6730 2630 649
1669 8591 -493
8847 3067 143
3257 8778 -58
2040 439 -886
4981 9196 -160
5274 1352 578
4637 6369 774
1236 8166 -332
7038 3295 -892
3843 736 437
7522 8074 -549
5306 5002 -593
1569 1443 30
1009 322 -330
9235 2586 180
8012 7788 -416
6883 7189 545
4164 6073 -597
8099 5448 -307
5604 3474 863
7358 8331 412
4240 8841 -693
4489 456 -364
2927 6071 173
6686 3714 242
3997 5470 859
1374 2057 -707
2816 1617 -186
1493 8198 -203
608 2731 115
2140 1196 187
248 2159 309
534 3983 -681
7592 7933 978
8083 7163 588
7585 2613 785
9528 9265 -77
2022 7033 -259
472 8987 364
7101 8692 -250
5495 2544 -707
4848 1491 353
5476 5055 -56
7641 1349 -875
463 8879 -105
2121 3712 -732
1717 401 177
3204 3504 240
4644 593 -725
6321 5100 -506
6154 5513 313
757 4749 371
3899 3752 438
3094 3126 -736
289 2495 -465
4442 73 -419
4807 3975 871
5690 4263 890
8094 1358 -64
2288 2737 656
2467 2192 -858
4762 8850 -69
8614 6371 -153
1075 3594 -156
2671 3041 -535
5042 3664 124
1918 789 -434
2548 6699 -975
1921 7626 447
7842 1259 586
2885 1535 322
9385 33 -144
9242 4664 -507
9590 1569 -681
2758 8361 646
4278 8589 -547
8976 3435 312
718 210 -659
7686 3805 -31
1436 675 902
3991 4762 248
373 2592 -505
840 7995 455
4975 1165 -122
5950 4813 -860
7732 3498 -261
6110 3855 85
5051 3511 317
8750 6863 -933
5440 8661 441
5266 9578 826
8053 6610 -325
8410 7163 119
5705 4100 527
5928 7272 -574
760 984 613
1089 3960 -238
1733 7738 -535
5775 8068 -333
583 7222 -930
7175 7933 649
3595 5776 -774
5719 4703 851
2204 1552 924
2989 9353 -672
6138 2653 -404
490 7138 -973
7145 6440 226
3048 3902 468
9468 2583 729
1219 3310 218
8278 709 700
744 1082 -453
6209 4492 -413
3152 8938 333
4930 4443 -340
3424 5887 -263
8331 735 -203
3673 4827 -920
5148 9450 -916
2165 49 -742
1927 2054 -591
3627 6211 553
2547 9564 603
1742 6412 206
7877 6382 -618
2234 7041 -84
5962 2452 -300
1421 4242 879
6380 8605 462
942 1896 -980
4175 1452 -510
3151 1164 425
4761 1061 -509
5434 5413 722
3294 3679 -163
1148 3805 568
7403 7854 -55
9122 62 239
2106 1819 530
8079 8524 651
5938 724 -973
5206 3128 383
855 9433 -735
5339 707 650
8501 9262 -135
7434 5032 -907
7480 3730 252
1167 8971 986
6404 4981 -452
5103 6980 -351
1887 9304 600
2608 3407 -76
227 3417 -928
1875 6820 368
9551 2374 142
5308 5046 785
2338 2102 -24
4554 1556 435
3122 2717 501
7135 2236 231
918 7443 844
2258 8587 -385
9385 1504 -496
3528 1216 426
8530 525 -63
5082 498 -21
5418 7203 411
89 5473 487
6872 8938 -41
4080 5915 814
3580 6135 608
9485 6531 -939
4491 9076 -120
2636 6532 366
1328 636 -696
3590 5088 -517
8901 206 -888
8579 1316 -630
3122 495 -644
6346 6312 -643
3863 1494 361
1515 6048 30
3863 4003 -273
9287 7139 -34
4033 9347 -874
1694 7192 -190
1311 422 462
7628 2252 828
636 9369 150
5090 3641 -856
9050 2177 953
3896 969 -884
613 3542 426
3031 7548 -592
5770 8218 192
4455 1926 963
3192 6119 -842
8584 3950 680
2841 2357 239
7547 2522 218
5807 1689 272
2523 6137 395
1658 2868 -104
6966 4700 -665
937 8925 71
5634 3873 -969
5585 4288 -412
2480 3709 -280
908 6773 -343
8642 9087 -35
6253 6018 -904
7727 2962 429
6882 6750 -314
4067 7111 -102
7925 6627 627
4915 9289 953
3406 2428 395
9171 5286 -84
5038 3824 140
4616 667 -44
8458 4701 -850
3437 7596 145
9474 4081 517
3982 4081 -298
1577 1138 700
5982 8093 246
1039 3495 -274
1175 1593 302
9524 5762 112
2731 6034 635
4925 2985 104
7013 3245 -763
8837 8765 255
6993 7830 -70
3258 1505 966
9303 9046 -428
8846 1457 215
6111 5811 -444
1153 924 624
5151 1348 -380
9195 569 -488
2721 4557 326
1646 7696 555
1540 7944 650
7008 6401 428
3868 7300 -607
3865 4416 586
5235 2211 -322
5536 907 271
9154 8361 -924
173 9398 -495
6728 3966 -54
6851 2473 -567
2946 2340 737
1822 8074 -198
101 9550 -445
303 2565 397
6584 3551 158
8664 7517 -962
6870 4116 -563
547 5635 562
488 3523 -604
2146 2658 569
9341 6201 -972
2633 1184 682
3724 433 140
3662 5722 -889
4402 9018 786
6905 3026 473
7237 6084 581
3956 3128 597
2486 8376 919
8829 2297 824
7142 2776 -826
412 953 -54
7341 3179 255
2754 1302 172
8007 7491 503
5045 951 473
2095 1058 515
5824 6167 -329
2091 4255 445
1887 4050 265
6483 1024 -418
8915 3208 224
2343 1854 -230
8385 8273 988
832 6464 -162
717 5628 888
3220 8369 26
7602 5105 598
6348 8303 -721
9503 6252 140
757 121 -956
1605 6251 17
4563 1819 -87
3292 7014 989
3929 7374 832
1339 4642 597
6898 2103 332
7401 3208 194
832 1005 345
6562 9001 243
9258 5325 -20
3815 5426 533
3860 7690 -326
5634 4478 -813
3081 143 -314
8372 7918 312
8927 2169 185
5487 3840 644
3328 1903 -766
2057 1408 948
4470 6780 224
9174 9534 -59
8002 3779 581
