17
985 960
349 683 -162
679 61 532
67 90 411
385 539 698
374 876 557
855 359 -202
308 653 862
139 216 -275
452 33 989
626 231 591
590 499 -898
777 123 699
295 803 420
817 452 -26
307 25 -520
348 313 393
713 766 476
108 484 976
412 25 -356
306 515 785
558 871 -847
80 105 -990
843 754 -61
189 888 -938
866 828 350
864 375 -784
182 775 -688
412 306 -882
40 638 356
571 803 -113
335 752 -791
649 861 957
140 366 422
316 810 998
563 569 895
108 800 -51
499 579 293
142 446 -736
805 869 -716
919 511 -179
155 895 -65
39 627 -180
299 444 -492
64 857 754
646 508 870
550 130 56
137 738 47
735 494 844
488 698 729
486 42 459
165 122 670
886 85 798
678 373 129
688 752 -254
514 684 191
165 211 -439
15 731 261
188 73 -245
563 152 -884
755 401 272
87 749 29
111 458 -681
49 509 -811
767 78 559
785 15 -254
755 309 952
723 400 934
546 604 938
369 585 547
32 768 -82
733 34 -990
304 123 71
503 863 -766
790 758 -38
135 712 -436
239 315 854
819 387 643
149 289 -644
51 7 -926
85 898 -32
393 775 -705
276 913 983
579 519 612
494 5 -146
447 146 395
274 870 204
782 465 -608
584 37 -991
78 786 -772
82 95 650
405 789 297
536 895 -431
217 96 639
423 746 652
860 386 -867
674 59 627
571 569 -902
195 866 259
457 247 7
599 604 -602
620 904 -74
33 187 -419
372 355 305
912 247 864
852 72 -649
99 75 229
657 434 194
626 382 -663
853 282 51
256 564 152
519 811 396
170 312 -781
28 252 747
424 133 -584
667 795 -352
76 903 370
638 310 -619
204 739 -634
14 815 648
176 506 -70
578 832 -705
603 662 -901
236 314 -899
49 513 77
103 709 -555
492 117 145
473 847 -294
591 715 -612
281 598 898
492 652 98
191 264 -264
332 744 474
726 519 396
857 232 509
821 115 -657
381 249 479
826 513 944
364 20 -920
738 26 -207
911 882 550
860 653 -386
120 305 -872
310 115 455
762 583 -700
826 816 317
894 709 932
708 523 -297
449 217 -738
12 260 377
78 131 -596
549 438 330
272 717 -235
710 668 899
898 160 400
78 79 -114
852 468 168
531 73 -39
109 669 -524
557 102 873
894 733 188
535 56 -987
70 675 501
866 875 576
849 654 -401
760 804 -116
307 97 597
158 4 468
879 762 198
336 325 542
307 90 779
342 304 -30
517 267 -683
342 559 534
681 564 422
72 180 916
539 587 -451
445 86 43
324 40 783
894 534 200
284 507 -378
505 367 -804
704 392 311
601 412 -383
214 183 -227
478 729 -152
41 371 -15
76 290 526
702 245 734
433 50 -971
885 312 -612
272 651 21
185 534 74
641 180 -53
522 376 833
191 866 117
637 617 895
282 275 -534
726 153 698
345 608 989
845 450 10
59 70 918
848 533 296
286 148 791
837 405 -554
835 132 -847
779 76 552
916 620 372
482 595 851
632 171 428
745 385 -426
467 49 611
474 486 -658
752 307 816
828 735 899
194 372 -291
352 767 851
895 344 -180
613 898 -989
14 718 -219
91 578 -305
814 133 789
313 789 99
13 484 -665
529 764 -110
423 60 -597
750 273 -853
128 689 735
604 709 -67
783 904 -938
666 192 -844
343 820 -75
478 459 -273
699 580 702
301 540 779
112 444 876
639 60 550
450 719 -81
198 480 -627
309 682 -165
226 538 13
873 577 -323
383 273 498
48 258 -221
621 482 490
901 687 218
514 361 290
396 189 123
175 800 54
732 307 -945
326 625 111
756 576 368
871 791 665
821 3 -703
848 741 -539
450 165 890
588 459 -15
917 852 -249
594 597 -728
144 576 -440
449 632 498
900 54 -160
56 305 -679
118 509 676
826 184 399
34 443 611
30 892 291
43 690 6
726 137 196
424 134 865
711 118 -351
727 112 -645
345 897 895
594 29 855
366 913 638
130 742 836
130 801 -364
632 445 202
309 131 -54
530 668 -959
15 73 741
168 19 -325
352 726 -388
725 528 942
313 596 -519
452 111 -623
244 141 920
868 495 822
379 14 336
771 834 310
819 693 705
850 582 857
454 133 -126
226 681 143
521 685 -516
529 686 -372
681 294 -869
584 3 -748
769 96 298
695 324 3
606 82 -739
422 475 524
88 841 523
127 131 356
595 697 863
212 816 311
343 581 738
757 876 970
241 3 704
791 29 -42
50 514 113
610 247 -370
102 675 -283
561 450 379
451 773 728
680 267 -520
130 810 -550
489 408 -422
90 32 -382
60 853 -314
899 114 284
554 2 773
884 677 -517
432 208 782
249 611 -33
223 72 299
847 471 29
166 260 321
612 380 429
283 99 776
462 430 115
446 287 -484
266 773 405
583 437 -39
663 902 443
295 416 934
57 13 -430
459 766 -382
55 257 -347
238 422 800
132 796 -885
147 325 -489
890 98 65
634 128 -845
702 42 944
360 771 113
287 543 -141
578 521 57
536 40 -591
406 622 391
700 489 278
328 20 -765
547 855 -170
745 163 590
208 328 -119
633 797 -554
145 561 -976
619 283 308
704 56 579
58 560 760
553 610 -844
379 563 -679
739 866 279
281 279 128
617 240 817
412 545 -232
805 629 -253
715 571 31
758 578 822
545 354 -896
751 134 -358
220 43 130
917 696 965
219 20 -238
878 284 221
312 302 -568
547 842 -645
293 661 394
709 820 389
557 488 547
578 489 106
758 140 308
41 612 -116
552 253 -35
851 743 -536
611 287 -348
207 507 -515
152 518 -277
542 210 -221
335 814 -557
483 529 -290
387 432 367
43 630 389
136 775 468
887 12 -743
377 220 -985
322 762 148
454 895 474
783 421 -694
457 854 -443
884 33 -724
101 674 271
752 267 863
325 406 -924
512 414 654
130 579 -197
563 893 -258
683 837 -857
518 387 -821
311 808 651
258 715 -423
781 5 -622
913 893 692
562 326 742
878 439 -958
396 256 -692
463 437 527
415 91 -244
626 371 468
615 720 -879
402 481 469
406 443 421
883 468 -754
329 901 -12
224 636 -53
242 867 -200
578 305 933
544 920 -561
708 796 827
226 643 -379
78 15 419
917 298 -552
750 861 -971
896 195 -262
236 814 -494
362 748 168
183 167 342
438 905 271
209 706 163
513 122 652
341 675 -737
711 275 -756
281 205 -971
360 406 -744
579 268 -792
828 486 715
350 398 -980
6 679 -631
314 487 -623
563 418 917
627 150 -904
111 56 -64
229 681 219
210 201 -574
688 274 -702
195 100 205
629 715 -523
710 28 880
373 606 782
670 578 34
723 258 715
540 177 -391
529 667 -194
453 605 625
651 647 530
597 906 298
320 613 -901
505 791 -172
871 787 499
677 670 733
851 826 -842
713 34 819
528 624 416
835 768 -552
46 30 -348
377 747 -189
152 341 -975
431 655 736
242 445 -509
396 419 -410
164 628 -964
49 60 -224
564 156 182
586 910 750
179 698 138
786 662 185
485 801 -267
193 636 629
475 488 474
730 164 -497
111 198 550
115 77 -87
433 666 -457
570 555 -531
209 710 211
890 195 -434
536 21 691
438 702 -574
640 511 -658
679 75 14
741 636 323
326 747 432
39 112 443
494 577 894
838 184 -184
586 660 -373
876 243 751
545 458 271
317 700 -908
913 105 -84
742 577 184
732 779 -394
465 160 -819
261 904 384
428 788 114
151 140 940
8 884 850
724 168 499
586 194 -443
903 175 547
80 321 817
784 704 313
61 137 -775
641 852 -815
346 433 283
853 328 133
120 668 -751
11 743 -509
76 479 -873
685 425 -7
894 112 809
905 770 843
196 836 -550
789 443 329
245 9 -403
167 192 -999
209 848 570
594 675 381
198 896 1
24 59 -786
58 154 -350
907 357 -565
259 550 -815
467 349 88
234 887 -796
426 390 -22
676 509 378
545 913 752
745 170 -594
355 500 -749
687 766 -151
267 810 -909
34 820 -863
555 720 -953
179 212 -983
455 677 -285
320 780 257
385 822 342
117 725 737
119 644 559
176 670 -773
48 824 -845
11 433 644
157 713 244
352 100 340
197 237 -123
354 168 54
846 326 -563
854 176 -319
224 712 144
586 785 166
698 311 -23
415 749 -620
499 537 -563
645 789 -823
193 760 734
33 132 -519
438 100 958
349 115 -492
343 251 -580
258 801 867
229 89 -291
380 493 -478
680 577 -466
9 149 -720
35 272 963
705 66 128
487 673 -320
285 432 -173
480 842 897
591 139 -422
408 802 -913
382 648 998
165 408 -796
758 212 -955
811 226 87
42 221 670
480 543 -131
843 363 -120
496 224 -797
896 604 -798
69 366 16
586 558 431
826 235 385
346 625 -179
196 120 -990
203 48 -393
323 163 832
289 654 5
608 53 516
695 698 -199
700 296 -987
178 545 -541
372 908 844
900 463 74
460 702 -172
783 894 -78
197 472 -516
693 699 338
733 630 -968
847 818 280
372 170 401
713 754 -858
33 590 -528
207 738 -255
62 399 -343
812 497 -956
433 206 875
279 153 517
399 919 572
213 302 -692
95 71 963
218 611 -179
202 51 859
863 572 -428
279 774 -795
411 354 -290
860 801 865
554 746 633
408 280 686
93 795 -844
221 282 -59
608 690 -207
578 100 310
95 752 -686
707 692 137
516 274 961
580 176 920
304 832 286
321 319 275
687 24 -387
759 324 970
908 74 -212
229 6 110
467 96 835
860 294 -328
701 35 308
737 912 876
503 14 48
709 337 -756
687 175 597
906 366 -124
47 369 -580
915 360 -587
513 734 531
406 862 -848
264 224 62
209 520 -230
427 90 -643
103 94 212
717 902 40
204 787 798
799 245 -696
912 72 -554
513 232 -157
451 163 -111
881 303 -409
636 324 250
597 6 -990
214 497 -416
640 382 -603
621 860 357
658 655 92
43 725 488
322 515 -286
292 108 607
86 444 -726
742 531 62
181 850 -304
237 504 -300
424 47 -848
495 830 646
264 825 884
7 302 125
371 709 904
390 635 615
276 379 -486
827 310 114
323 490 -423
590 697 -533
276 787 731
626 140 -296
630 592 377
728 920 -891
494 820 848
420 24 856
791 110 548
43 380 -185
636 793 -238
129 79 951
263 463 -568
603 894 -542
703 742 -664
64 217 56
676 330 -693
560 342 -503
467 262 -463
531 109 -27
165 68 974
90 848 685
257 581 747
184 204 630
40 470 -114
334 842 570
543 42 -327
194 540 707
335 350 505
184 761 -958
263 578 609
385 122 -859
23 396 -334
544 121 -78
207 262 -276
337 879 -266
602 638 22
694 515 -72
315 868 -661
151 67 536
208 314 443
505 552 36
426 821 -694
612 275 43
515 573 -497
699 565 -439
393 215 353
642 725 954
746 144 -70
733 841 -736
388 280 449
59 734 277
546 745 713
501 249 -169
749 72 104
789 509 -934
891 805 625
509 458 -715
612 392 979
181 448 825
37 523 -211
160 127 -965
649 160 -256
497 544 -787
258 71 678
321 76 602
903 794 -529
783 701 -298
414 97 907
566 386 -169
790 840 869
527 436 -502
773 516 28
263 523 610
508 84 -877
448 779 -839
561 859 -737
782 591 883
271 606 735
300 285 700
547 160 232
513 385 166
368 636 165
712 885 -154
847 342 -830
459 405 -116
672 766 -401
608 350 911
698 872 -859
294 310 752
954 925
616 266 501
509 354 710
145 212 -650
527 317 376
922 903 -803
720 561 -157
318 497 -840
711 135 -537
866 324 -507
754 34 -72
928 487 550
213 711 -812
101 648 -251
466 185 -764
757 665 520
864 63 -452
360 286 -372
69 927 -513
474 501 153
940 931 156
424 769 686
504 670 227
700 190 925
117 815 903
371 900 252
6 308 662
294 405 252
217 790 586
629 229 54
762 787 360
759 301 -459
90 366 -442
590 407 -837
911 789 420
335 216 -565
893 479 -806
513 210 -350
463 471 960
634 730 324
205 866 74
515 451 -68
923 820 336
452 416 812
765 937 -85
338 598 219
592 893 152
810 3 359
81 67 -264
605 940 -746
175 79 -661
573 954 -615
419 468 116
559 345 732
821 714 178
848 192 -421
588 101 249
734 689 316
373 132 381
730 348 234
105 746 92
511 411 -938
579 108 750
28 870 137
786 891 683
269 679 -295
641 613 808
401 610 318
529 884 -595
797 933 559
916 875 787
738 457 818
905 287 246
245 749 622
8 757 -696
769 785 766
294 499 96
225 139 360
436 225 -195
590 938 486
775 241 339
654 584 578
388 939 -466
18 764 -777
879 820 174
242 762 918
33 733 -647
443 126 885
163 464 763
119 585 -925
726 769 772
772 870 -588
360 174 -27
795 85 -616
804 765 853
832 498 973
902 608 -101
78 420 590
406 819 -357
545 591 -206
376 924 -231
874 427 -875
502 953 831
818 761 -847
594 17 -395
77 186 -211
340 615 -372
840 590 856
797 317 48
217 677 -715
528 464 -681
335 357 786
941 303 854
910 526 -235
135 906 -326
679 878 -333
656 546 -125
495 910 354
746 95 748
578 10 -605
635 54 -471
547 719 -47
10 334 -252
1 580 566
345 326 793
662 640 797
362 126 894
611 269 -214
298 859 -899
865 218 -757
869 360 439
160 826 401
26 647 462
592 415 387
225 131 -780
449 799 619
181 269 38
713 325 -941
34 504 -760
404 391 -951
20 505 -335
833 695 65
658 622 71
598 925 -984
120 396 637
214 897 -238
187 491 581
769 77 -212
260 553 -750
791 709 802
587 709 882
630 848 -136
224 272 431
211 671 -334
932 346 235
51 343 -88
597 103 -309
886 89 793
63 583 326
847 176 -726
710 561 -769
68 1 453
619 637 -718
501 80 -567
29 533 -657
155 305 274
751 214 320
312 450 463
253 574 867
446 3 986
908 384 -134
627 338 -374
162 280 -934
679 931 -42
424 21 29
380 858 491
598 198 488
113 196 -522
610 1 821
764 686 -728
384 903 -430
898 505 -149
389 875 463
90 601 53
388 863 -548
236 121 -407
345 61 89
69 442 571
568 63 -997
432 758 30
63 613 -9
813 488 -583
319 411 -565
793 523 170
129 707 254
318 171 -376
405 496 273
160 520 -959
258 555 455
802 98 596
289 359 207
279 779 919
9 430 -107
99 883 353
70 750 676
65 562 349
951 198 -128
700 217 -628
617 758 -441
618 947 642
440 182 -600
252 659 375
468 412 -729
370 193 879
43 513 333
315 776 81
691 753 708
857 198 -522
664 838 -436
198 355 -488
124 194 730
700 144 213
558 273 -777
470 459 -315
309 717 392
190 362 497
654 650 282
313 355 304
938 479 -963
419 866 -205
494 862 -703
917 403 -603
366 292 -656
787 172 -807
175 321 458
18 930 -869
394 822 -24
595 751 -125
455 416 442
483 668 -601
880 298 907
55 573 -203
174 367 612
692 877 439
320 146 -36
594 743 -501
179 583 428
399 190 -495
145 621 55
802 541 -8
815 156 63
491 143 289
648 353 -781
773 565 766
611 660 274
534 506 919
152 353 -983
880 145 -472
812 26 441
603 764 349
279 706 120
686 59 -841
724 576 37
543 720 893
402 50 -148
212 622 124
652 521 184
820 717 -745
639 123 699
595 766 -685
138 18 184
150 255 -899
635 658 986
594 461 621
878 238 -347
138 265 386
75 421 189
88 842 660
663 472 662
132 585 197
417 564 601
734 937 750
82 898 -184
413 10 -98
410 832 -901
257 686 188
116 798 162
822 621 259
95 459 5
102 83 -690
622 538 -274
592 435 541
187 645 -705
800 867 432
933 164 95
120 834 100
682 264 -584
615 303 -510
447 279 -405
314 639 -7
364 490 -294
701 850 314
711 581 -299
728 704 -616
302 563 46
784 554 804
392 409 -334
245 509 -89
20 182 -555
722 721 14
349 880 280
112 343 -746
129 698 -161
33 45 -61
782 570 -566
143 855 357
299 557 -534
588 511 -462
132 815 -844
26 726 778
6 475 -60
566 542 666
57 593 415
943 312 25
280 889 -201
608 726 -357
529 679 -273
273 895 -24
227 592 2
682 638 959
688 291 100
903 673 -840
311 50 175
496 216 -156
223 427 852
920 896 -115
746 352 391
707 903 987
187 236 481
512 241 548
763 749 458
8 340 -823
365 370 -787
616 181 834
469 151 347
653 33 -316
109 121 -414
145 281 895
335 660 -220
504 464 844
204 147 863
382 807 188
694 563 828
442 892 -62
16 46 -217
429 753 -207
552 830 638
264 246 -817
593 467 646
674 49 401
838 412 995
530 875 -576
341 20 895
193 216 816
202 11 -283
639 743 -276
605 772 -538
86 462 -370
696 275 291
699 338 -910
429 766 31
756 665 305
793 30 -939
294 836 -177
440 950 -196
740 298 -3
930 895 -258
619 794 -211
872 244 -546
323 939 -828
848 455 -100
672 900 242
355 47 -179
654 820 -654
155 482 166
273 662 783
398 835 506
196 654 -879
3 479 -736
438 835 -820
934 669 21
623 334 172
128 444 -594
570 37 -74
736 300 136
354 375 -321
882 136 -416
832 284 479
926 691 -783
606 572 315
541 408 -645
649 214 -768
687 111 -78
655 852 -801
478 462 -866
289 308 -702
850 217 -817
363 72 6
181 568 -815
340 290 293
12 79 450
314 951 -473
191 697 -25
618 246 517
808 416 702
129 561 646
926 611 -90
98 853 -137
129 173 833
344 635 659
910 624 510
704 532 830
809 665 -592
220 624 413
690 479 715
681 361 763
786 333 11
261 721 34
749 129 -125
799 338 919
81 717 -701
951 848 -882
622 728 336
696 362 169
666 252 609
360 51 -10
541 426 815
871 200 110
468 603 480
881 733 16
676 4 259
37 703 -8
120 929 324
144 945 -109
717 135 811
613 685 74
826 815 638
117 543 687
944 459 -195
849 709 -371
882 302 -741
183 937 332
754 737 -754
209 213 -692
832 688 717
360 267 203
643 18 -908
654 365 438
170 578 279
316 4 -110
485 140 -269
257 201 591
74 723 199
368 231 66
721 752 -903
736 834 463
146 655 168
531 930 1
614 722 289
162 389 318
438 586 162
510 654 281
176 492 -118
920 42 366
668 933 -356
923 782 -457
898 721 203
