19
981 1802
174 376 423
243 784 901
741 562 411
481 41 37
334 398 494
260 455 535
381 318 428
499 515 633
430 611 270
475 333 448
570 245 512
334 311 431
38 862 195
450 824 59
431 576 220
292 146 270
595 467 758
227 746 86
606 548 484
180 444 449
280 265 1000
636 624 565
260 350 797
425 330 755
613 154 64
654 349 189
203 394 713
169 493 902
246 531 216
394 100 862
115 370 614
89 774 80
512 43 437
449 853 718
817 302 309
259 83 248
596 706 533
621 458 362
531 13 337
818 284 549
124 114 907
183 583 414
602 695 735
359 593 587
419 465 818
615 2 514
637 17 494
570 631 301
283 401 348
802 753 306
559 358 202
363 108 857
715 209 85
653 460 563
764 98 85
122 659 965
833 106 555
271 786 641
783 72 322
605 850 793
749 191 981
216 485 577
786 789 918
719 681 472
862 523 261
563 147 55
480 409 819
362 471 506
96 392 114
149 580 172
10 100 77
383 655 947
310 169 735
280 446 13
115 240 759
253 824 58
5 553 711
440 198 333
565 869 431
704 364 479
292 837 214
487 811 488
739 158 599
782 96 770
682 358 318
408 842 192
639 448 803
264 868 61
869 213 985
1 231 580
770 536 129
508 263 648
390 360 776
423 224 268
571 3 526
677 261 804
641 635 775
61 173 445
541 739 321
410 748 817
616 280 72
19 340 274
124 521 57
642 370 188
396 547 320
653 369 220
489 499 983
620 353 164
649 183 805
19 723 812
339 670 484
493 508 42
4 449 697
774 233 352
531 19 820
549 424 689
211 697 401
570 164 828
532 82 89
381 598 169
628 164 52
806 469 696
567 608 414
275 704 787
861 130 429
198 608 626
421 142 141
17 801 776
528 792 983
645 285 544
63 157 816
369 772 16
652 374 378
88 539 711
54 426 61
97 600 859
170 789 497
825 757 179
115 292 271
395 155 70
223 554 548
493 36 370
362 459 170
372 749 929
278 282 211
485 66 487
236 722 971
91 836 337
151 324 508
209 583 624
22 322 10
657 566 30
705 413 460
626 618 252
351 312 896
672 426 571
115 555 374
523 4 330
557 259 352
170 623 847
443 178 948
666 578 574
1 692 462
426 741 21
520 808 348
76 580 321
566 843 717
18 437 145
24 795 814
401 563 919
358 692 846
1 226 23
740 754 93
84 579 840
162 143 179
421 114 654
788 118 648
297 305 294
485 713 615
458 450 481
730 371 306
294 309 304
825 221 808
328 271 446
310 369 525
801 28 974
116 428 986
296 70 56
51 295 54
41 585 914
132 136 453
39 719 559
476 626 872
361 359 245
256 348 329
442 498 513
57 433 766
689 605 177
568 632 110
581 848 726
377 87 877
22 359 680
812 639 503
511 55 872
313 751 260
641 421 528
109 746 329
727 168 820
123 612 192
821 795 457
37 597 143
584 638 263
642 626 925
738 623 427
429 807 115
160 676 574
276 309 332
642 736 692
629 65 130
162 132 540
698 447 674
483 607 997
577 243 648
431 20 230
76 495 494
633 236 790
344 787 413
335 663 463
644 500 92
354 44 407
314 369 708
800 194 576
551 285 688
115 88 210
670 69 976
291 221 136
702 228 353
302 315 289
617 69 642
263 75 928
164 171 228
359 590 346
497 561 201
621 792 384
294 314 619
379 322 691
71 751 470
12 129 672
166 709 756
158 784 254
338 28 641
390 447 883
176 414 395
804 739 281
868 186 244
49 211 171
137 606 100
31 91 602
535 428 622
333 365 624
581 233 457
555 39 72
496 684 777
645 315 966
421 87 122
581 443 132
840 391 433
541 494 490
1 137 293
682 838 15
563 420 179
782 832 344
683 708 381
184 408 911
43 675 562
25 273 872
247 390 998
295 507 59
532 144 723
710 466 935
800 562 237
385 674 106
329 830 573
21 268 757
469 18 177
664 174 812
746 205 469
155 251 129
4 360 995
369 406 537
824 680 39
568 816 906
781 634 279
108 337 508
481 683 45
107 568 102
566 443 530
415 797 702
777 273 357
300 427 100
743 264 231
417 306 645
202 164 559
789 233 480
654 20 455
308 220 853
224 255 152
724 256 936
258 45 680
591 577 64
728 192 306
524 14 209
507 370 454
247 644 103
473 182 289
814 177 355
18 172 78
108 513 353
791 248 199
215 835 500
706 863 782
737 151 690
730 312 536
646 338 468
217 212 784
24 68 641
782 320 944
284 99 60
564 470 379
331 428 379
275 317 566
61 668 475
809 119 483
266 816 242
406 366 457
839 146 854
334 390 357
85 280 605
606 589 388
169 697 641
690 30 832
327 718 356
434 496 730
727 200 431
732 623 494
145 738 777
532 814 703
758 742 238
7 394 792
270 194 419
418 239 985
309 355 197
33 152 79
183 116 703
329 819 755
186 58 408
63 493 638
536 824 638
246 402 593
567 754 938
430 754 946
462 619 490
320 581 409
182 745 737
541 280 576
804 190 868
66 155 592
121 289 996
618 116 910
346 857 686
777 566 148
480 434 582
862 864 447
776 322 283
480 696 297
616 357 914
487 532 792
651 257 968
270 387 270
784 682 304
185 605 155
446 208 134
614 89 14
425 323 140
129 331 798
346 332 401
44 398 300
269 303 749
602 267 309
611 543 705
510 469 547
394 524 682
783 678 643
471 553 64
835 423 931
848 108 513
350 528 232
573 35 28
477 391 200
88 322 220
539 284 877
768 802 635
61 231 226
739 341 255
770 584 859
499 724 225
481 613 334
142 79 33
554 596 290
449 342 188
506 799 630
592 801 893
223 188 816
561 16 393
639 588 718
269 67 256
294 516 22
839 165 853
219 650 435
363 769 261
113 181 834
746 253 139
401 36 832
2 123 104
259 721 85
328 177 815
668 498 585
250 161 91
394 710 973
127 185 90
797 616 718
194 92 135
351 340 316
553 429 155
394 142 355
618 591 563
141 748 304
632 654 788
747 22 99
72 545 346
496 208 552
791 137 958
90 559 916
275 625 540
233 748 38
631 496 542
798 111 443
137 60 880
734 128 157
717 423 276
565 191 926
785 81 227
212 824 890
456 290 294
139 841 849
230 138 922
586 680 610
102 314 749
432 619 443
678 777 513
439 213 285
58 464 62
470 91 617
28 644 146
642 305 638
718 722 306
758 535 236
366 465 689
849 696 138
522 535 27
306 11 691
119 866 216
459 201 759
229 331 248
420 277 125
484 218 793
155 265 211
212 167 371
344 742 275
815 667 610
504 687 576
373 238 889
140 559 71
298 462 292
732 365 344
290 111 387
515 328 680
341 22 535
795 737 843
104 292 332
46 220 267
727 337 86
350 354 765
615 183 510
835 840 36
506 768 420
785 444 553
700 42 931
303 725 434
763 591 110
147 453 403
598 839 403
239 96 351
792 549 292
569 268 217
18 565 335
796 737 387
864 116 417
543 530 536
386 827 5
560 395 292
217 651 170
808 753 27
258 211 817
703 719 485
491 68 247
523 524 429
244 112 411
411 661 589
169 103 527
863 764 784
156 225 139
566 164 142
835 690 586
488 746 892
166 315 863
233 638 594
576 408 784
267 435 445
830 710 891
673 390 104
600 205 887
231 98 556
263 253 523
305 558 127
718 846 477
276 705 265
772 470 296
125 825 437
64 637 254
440 376 399
24 78 651
234 855 450
323 668 274
123 230 268
369 450 278
60 677 716
600 809 19
53 78 607
300 806 924
510 207 257
548 195 492
25 521 800
297 271 917
195 670 491
565 841 819
534 647 691
589 466 186
586 472 602
319 796 258
747 450 750
176 268 788
610 86 563
457 343 977
679 781 389
200 138 472
685 63 839
41 368 886
3 601 448
65 398 126
493 662 163
543 178 335
579 474 260
573 305 471
666 757 61
392 569 975
558 54 927
696 268 558
299 16 386
173 396 275
620 457 918
656 543 33
510 12 579
857 16 284
858 463 681
564 156 49
249 551 776
371 827 443
268 819 443
414 592 333
472 325 94
286 818 494
713 744 439
576 449 788
570 126 327
624 678 875
100 599 520
833 864 587
782 149 655
686 339 439
400 243 543
434 181 873
377 96 531
672 230 560
236 848 937
152 378 463
192 330 275
584 328 318
658 51 738
476 706 345
524 865 759
461 692 884
611 86 188
659 691 540
293 152 167
315 178 948
264 807 770
101 576 157
719 43 466
675 250 348
795 386 801
673 228 827
92 478 530
31 830 240
818 606 45
751 741 497
285 98 685
400 327 561
713 55 132
269 720 753
134 339 994
225 101 940
600 402 990
382 750 367
365 102 449
776 315 340
273 721 106
289 688 875
824 519 240
661 458 535
39 713 195
777 730 477
367 659 618
448 298 90
524 801 14
664 200 898
307 6 903
463 662 746
373 557 203
289 20 718
622 352 767
515 79 126
263 513 193
342 120 174
132 200 516
705 379 459
493 382 779
199 580 500
423 683 807
338 273 836
715 371 849
823 615 266
520 541 457
817 424 120
701 250 210
838 660 281
434 402 937
304 66 734
139 246 251
611 115 723
626 681 947
751 809 55
564 527 223
396 718 206
158 307 750
447 749 177
838 606 648
27 693 693
812 752 599
533 32 12
317 192 435
347 524 400
629 858 571
813 626 919
260 770 967
2 180 540
856 520 333
98 521 77
498 417 956
692 582 632
180 403 401
250 608 575
864 866 123
176 775 27
315 695 630
799 412 523
692 74 594
829 337 856
36 203 392
115 407 528
396 525 506
126 135 885
780 600 441
471 686 148
343 633 794
258 263 40
167 548 463
850 832 563
745 33 866
637 709 552
15 569 387
568 233 71
276 314 571
654 135 934
319 513 557
368 501 726
861 300 42
494 529 77
595 455 279
481 507 649
302 348 685
453 825 490
806 850 985
14 515 3
563 678 279
730 499 249
258 103 428
179 764 924
789 601 970
484 550 517
432 837 443
531 310 186
160 185 111
510 822 462
862 61 330
712 646 187
212 657 849
356 319 762
383 348 448
524 136 86
511 497 450
236 825 866
428 88 136
265 645 439
361 306 603
476 62 451
231 186 518
844 273 240
717 496 551
105 632 235
79 237 682
474 825 675
331 705 596
200 85 114
499 825 357
779 354 280
662 749 529
177 1 37
565 84 801
244 438 314
585 836 148
739 256 568
245 500 260
19 87 533
830 116 139
386 828 514
672 451 82
133 613 218
261 182 830
250 580 862
58 491 37
222 834 333
714 89 336
78 396 321
569 407 265
230 835 327
385 74 311
341 862 997
646 667 660
507 310 889
190 265 997
454 692 923
849 445 503
206 174 482
330 276 22
620 284 143
622 487 945
643 87 6
857 596 7
273 626 179
853 606 334
519 402 149
81 702 605
562 590 977
247 599 366
452 217 202
83 807 536
721 734 495
433 575 854
813 538 882
446 849 171
772 599 309
722 718 983
13 322 284
111 164 450
317 582 363
658 629 272
118 4 222
283 7 339
734 761 752
44 587 525
417 93 597
124 93 890
388 105 730
82 513 366
439 571 64
154 293 893
753 197 614
348 682 384
762 87 579
607 692 871
699 631 17
405 746 687
490 525 651
694 669 297
763 335 189
367 34 79
329 232 910
405 133 714
527 580 386
772 176 698
69 386 279
420 421 546
287 696 674
266 5 321
295 576 605
816 799 233
769 458 181
357 801 833
787 711 551
428 373 733
333 68 811
196 161 194
645 375 886
655 240 346
860 276 81
568 167 916
836 639 232
46 113 866
208 453 685
232 533 684
662 820 610
690 350 818
487 723 511
733 682 388
21 47 326
290 578 758
466 247 195
141 87 320
561 763 581
272 148 944
331 869 379
181 330 443
319 603 494
273 808 660
179 158 707
356 239 214
361 547 679
758 715 571
219 140 267
662 552 92
224 336 380
362 373 498
45 695 7
730 595 619
50 118 679
837 698 880
71 212 686
393 766 316
844 27 888
80 409 86
242 590 742
758 110 560
360 778 196
764 189 612
514 675 590
625 543 71
148 61 720
325 676 535
247 497 7
114 768 412
850 493 715
807 734 658
560 713 449
159 758 458
262 86 623
334 652 826
100 194 684
76 181 939
673 772 38
746 702 888
202 50 504
692 166 715
858 572 502
224 683 384
100 656 818
91 102 49
762 71 795
190 709 964
122 288 773
637 582 981
559 176 120
651 596 822
607 497 678
728 752 462
836 356 992
211 217 323
579 716 912
629 547 953
429 850 520
295 565 469
731 232 942
849 333 513
166 436 79
240 71 587
499 376 519
76 433 709
317 698 712
687 730 45
412 287 746
538 435 516
136 223 777
100 651 544
362 539 783
13 529 319
672 98 102
859 178 984
61 28 299
820 40 496
385 692 456
580 337 182
823 388 258
60 440 92
400 156 446
48 56 413
573 696 72
20 65 287
362 846 181
263 74 595
733 293 309
50 277 587
758 527 735
744 547 32
567 697 509
429 424 290
116 499 936
160 443 455
419 224 348
155 195 795
108 381 311
534 469 240
448 846 25
821 62 338
227 595 25
837 474 39
88 784 245
156 591 11
852 505 441
386 722 816
759 671 129
288 623 778
450 602 967
404 836 223
694 55 491
669 457 875
215 8 728
272 584 823
374 792 40
125 82 272
662 657 133
418 62 873
408 635 533
716 346 291
635 529 195
720 348 673
70 296 452
81 61 877
713 756 893
441 247 61
196 665 944
8 553 556
264 534 927
814 819 486
559 546 43
9 845 6
512 740 791
375 811 509
53 790 210
274 181 564
322 260 316
102 386 67
450 674 712
822 763 893
530 575 796
32 131 392
586 297 775
267 213 949
133 227 887
640 414 400
73 647 526
335 320 914
220 510 469
435 361 507
96 781 363
766 461 376
836 581 292
239 787 747
640 479 161
719 366 66
753 327 1
196 129 256
212 303 213
517 43 333
655 88 821
563 532 564
174 395 558
40 117 884
216 351 544
140 568 114
81 257 919
539 110 378
626 430 484
760 71 705
844 846 207
111 400 646
287 205 926
533 330 809
373 483 63
828 683 896
198 319 400
140 409 655
132 335 10
299 535 874
610 583 57
122 129 409
604 470 897
362 791 832
353 314 999
657 326 22
387 26 907
827 744 880
825 494 911
528 727 742
325 446 638
486 717 973
250 200 703
110 847 482
49 749 129
210 596 971
284 459 234
845 558 456
775 558 233
434 793 465
788 528 70
610 218 809
618 160 292
496 552 313
704 786 180
582 101 944
823 332 307
105 112 804
651 167 9
702 856 321
330 436 334
668 318 517
315 314 784
837 733 144
856 115 515
839 306 412
867 576 374
634 549 246
300 141 572
166 54 555
36 300 768
717 602 578
116 33 710
358 802 882
154 640 591
538 41 591
564 573 773
149 668 688
428 31 188
661 86 837
861 368 613
481 629 617
240 201 499
503 515 99
681 107 958
820 458 442
98 207 833
157 703 804
265 453 695
149 674 788
802 233 691
585 420 95
496 799 294
790 491 348
591 418 245
790 448 387
165 187 621
345 651 72
218 450 517
845 761 814
616 519 67
587 410 174
572 135 322
646 8 636
265 701 982
387 471 50
806 587 382
581 800 750
539 708 579
428 640 525
619 675 749
865 764 324
54 820 116
112 840 937
616 777 602
503 598 921
642 528 541
10 475 991
212 57 701
835 460 659
249 538 510
240 59 447
719 6 892
635 176 891
234 262 706
308 576 304
850 306 113
166 831 501
195 775 362
313 426 563
585 537 926
98 630 49
846 586 972
844 160 472
661 439 949
40 136 934
752 378 345
304 356 861
751 293 74
643 227 747
472 63 535
420 365 29
112 266 98
372 43 1000
486 417 430
316 493 491
587 266 592
310 238 986
483 229 404
170 618 56
281 250 775
794 690 914
756 326 537
534 82 330
613 436 982
523 346 907
649 562 313
440 553 952
852 126 501
407 307 724
860 556 131
687 18 133
142 235 194
218 227 729
770 713 331
533 783 963
427 669 418
31 805 669
577 93 386
8 408 858
199 635 145
262 449 263
685 334 462
36 557 205
681 867 949
715 195 162
388 251 467
388 117 323
503 334 943
255 72 679
777 753 232
415 504 859
843 557 743
305 549 396
746 713 566
244 331 292
551 678 760
123 121 182
325 500 677
667 351 334
640 366 279
705 265 580
486 619 539
869 792 620
47 603 323
815 363 388
720 15 182
268 394 592
354 449 29
656 708 107
253 121 214
115 527 444
180 367 810
80 475 286
61 636 847
626 705 764
466 298 362
386 719 405
310 633 822
148 577 507
153 352 540
206 445 402
151 860 426
73 139 518
541 105 250
594 860 847
